audiocap_id,youtube_id,start_time,style_caption
4360,0iylxqzDrd4,30,"Motor drones, metallic rattles form industrial beatbox."
4363,0j3BwrTHB-M,30,Rapid keyboard typing - composing the next viral tweet.
4362,0j04kk87eBY,30,Arabic speech: public address from exotic lands.
67452,_f4fBNhQcXc,170,"Clanking rustling, man speaking: kitchen sitcom!"
4369,0j94maKQDLY,0,"Faucet runs, men chat: gossip at the sink."
4368,0j7bu5YT6Qg,12,Water runs: nature's faucet left open. 
67457,_faMSRz633M,100,Man speaking as leaves whisper secrets. 
37866,GubjpoIeZTc,180,Sizzling frying pan show with talkative chef. 
32835,DskJNUdvMSA,450,"Thunderous applause, secret conversation amidst cheers. "
3108,0EY5LaLqzTA,30,Engine roars to life like a mechanical lion. 
3109,0EYOxSSt9jM,10,Car engine revving for an imaginary drag race. 
3104,0EN1nLOciZo,30,Vehicle engine accelerates: Fast & Furious auditions! 
3105,0ES5i4nwdGk,0,Cat meows opera with high-pitched yips. 
3106,0EVUg5fJgps,30,Man speaks through interstellar walkie-talkie. 
3107,0EVyUEVloBc,0,Mini train horn toots All aboard! 
3100,0EEc3d8xnWg,20,Running engine meets sawing sounds: industrial duet. 
3101,0EI4-brIdXs,4,Idling vehicle knocks like impatient roommate. 
3102,0EJ0-DkW_Zo,30,Female voice steals the acoustic spotlight. 
3103,0ELlA8EdtZw,0,Laughing children narrate her speech's reactions.
79313,iF2Tc_3KfWk,0,Lady's phone-ring impression with a background laugh track; she's the human call center of comedy.
79312,iF0mkXnZKf8,80,Toilet rustles and vibrates; bathroom break dance party!
79314,iFAoX-mo8-U,90,Sewing machine hums along with man's voice; stitch 'n' chat duo.
79316,iFHFzoerIsU,0,Burps galore; gastro-intestinal musical masterpiece!
4093,0cZLzLIycMY,30,"Clanking, water rush; plumbing the depths of hilarity."
4092,0cYckigNbjQ,130,Woman and goat duet; farmyard vocal sensations.
4091,0cWo6BrwG04,30,Excited family talk; first-time rollercoaster riders' reunion.
4097,0cccxpIx08w,20,"Men talk, gunshots follow; aggressive game of paintball!"
4096,0cacPpZpUqM,30,"Truck engine, people chatting; road-trip conversations."
4095,0c_zFIRXgok,28,Windy day sheep symphony; a woolly orchestra.
4094,0c_XVbMipA4,30,Light clattering; dishwashing juggling act.
4099,0cfi0pm0nZA,30,"Chatty crowd, police siren; surprise birthday arrest!"
4098,0cdk_APCY88,50,"Bell ringing, announcing comical curfew time."
81130,jbIOGuIs-jI,30,Musical swishes; dancing broomsticks' gig.
26684,Agr6DiCGjGU,190,Drill spinning; a dentist's disco party!
81137,jbd0EOBhqcw,30,"Clicking, screeching, laughing man; ticklish robot encounter."
91578,rNlE-CF9GBc,1,"Engine whizz, men talk; speedy gossip exchange."
56399,T1CAM6pZHyI,370,Sewing machine and woman's voice; fashionista podcast live!
40508,IZofJTZB9jE,30,Frog chorus croaking; swamp karaoke night.
100094,xtmErhSWQ0Y,30,Moaning cat; feline serenading its lost love.
69249,avkjsEYsCaM,20,"Music, whistling, baby talk; an impromptu family jam session."
80941,jSsuPWcxkXo,40,Toilet flushes - announcing royal restroom exit.
100092,xtcv8dDXUXU,80,Water vehicle zips through windy karaoke session.
100093,xtju2ad8dQQ,80,Motorcycle idle engine - hog's warm-up act.
23361,943ov-kje9E,30,"Man's speech, cheering crowd - comedians for president!"
23367,94CMMLqTIfc,30,Man narrates as storytelling stand-up comic.
23366,94Bx6fL7GI0,500,"Grinding, rubbing noises - ASMR comedy debut."
23364,94A0DDILToI,30,Trotting horse's clip-clop stand-up comedy routine.
101644,z87_LQBHFEc,90,"Splashes, whispers, wind - nature's jokesters unite!"
101645,z87bc_86FqY,40,"Smacking, buzzing, whooshing soundscape of laughter inducing chaos."
23369,94EgORRgiuE,30,"Woman speaking, light laughter - comedy on heels!"
23368,94Dogkx6gC0,20,"Water crashes, wind blows - nature's punchline delivery. "
101640,z7onp1gfbWg,20,Engine hums and revs - cars got jokes too!
101641,z7pGDhtSlc0,10,Laughing lady followed by her ventriloquist puppet act. 
101642,z7szWr8Bd9g,200,"White noise, wind, thunder - a laugh storm brewing!"
101643,z87LyYnrFBo,20,"Gunshots echo loudly, like a cowboy shootout at high noon."
90052,qB5qRZKBjes,10,"Engine starts with clanking, like a robot learning to dance."
76809,gTVYSjshfvM,70,"Machine works amidst chatty humans, an introvert's nightmare."
76804,gTHc4u-UYuU,30,"Harmonious whistling, a bird choir's flash mob."
80949,jTJ_khsryi0,30,"Whistles and chatter, an oddly musical conversation."
40297,IRfOj7UdnZI,20,Phone rings; sudden urge to answer someone else's call.
58506,UUCVxeFOhQE,40,Idle engine purrs like a well-fed tiger.
74405,ehZG41kFrdQ,10,"Sirens fade, making way for the next emergency soundtrack."
6659,1ehH96yvEPc,0,"Child cries, man laughs; parenting or villain audition?"
6657,1ec-5b8jJLU,25,Motor whines and scrapes like a cyborg raccoon.
6656,1eaWEhXlpS0,110,Raging water halts; even nature has a pause button.
6655,1eaS8S2M1rA,2,"Sirens stop, man speaks; crime scene news update?"
6654,1eUuJh0JCMo,30,"Man and woman chat, the universal soundtrack of life."
6653,1eSsNKKJSwU,30,"Train horn honks; move over, Thomas the Tank Engine!"
6652,1eSfO3YfBz4,0,Whoosh! The sound of a ninja passing by.
6651,1eNuyqlm0nM,3,Continuous crinkling; secret candy wrappers or ASMR?
6650,1eLjEl8eDqk,30,Water vehicle accelerates; James Bond's aquatic escape?
92003,rgnywiXRCk0,10,"Car speeds off, tires squeal; Fast & Furious auditions?"
92001,rgjyvDiYxiw,1,Chatty person meets honking horn; urban harmony.
21839,8K0ymYWoEQw,90,Metal bells perform their metallic symphony.
21838,8K0ijN4BvnE,17,Car engine show-off revs and retreats; ego on wheels.
95621,uSfyPXv0yBg,30,Alarm clock! The early bird's nemesis strikes again!
24809,9pJxCW3gGFE,120,Food prep sounds: live cooking show or kitchen disaster?
6385,1ZAWtCLo5FI,30,Motorboat speeds in water; aquatic race or escape?
6384,1Z9N6f9KN8w,30,Adult convo with cars passing by: street-side gossip session.
6387,1ZCS_VtfYN4,6,Waterfall gurgles in the wind like nature's beatboxer.
24808,9pIohTq2zcg,320,"Child speaks, wood rubs; arts and crafts time!"
6381,1Z4bkTmdJ2o,530,Buzzing bugs & talking man; an insect conference?
6380,1Z4QoVbiFIU,90,"Woman talks, baby cries; parenting in surround sound."
6383,1Z7XS3dm96E,30,"Engine revs, faint speech; speed demons hosting TED Talks."
6382,1Z5TWRw77xg,340,"Duck calls, quacks, gunfire; nature's chaotic orchestra."
6389,1ZHIoV0ybVU,8,Meowing cat auditions for Broadway musical - CATS 2.0
6388,1ZCiSVMIfEc,70,Young ladies chatting & giggling: sisterhood in sound waves
75323,fNDJB5xuOx8,30,Noisy birds take flight; feathery jet-setters
48548,NkqBWY0a3xk,560,"Shout, explosion, radio chatter; action movie sound bite"
24803,9pAlARGFYIE,390,"Gun clicks, man talks guns, like an action movie audition gone wrong. "
43976,KnXakmIMGY0,30,"Whistling crackles, like crispy musical bacon."
43977,KnYNWJ6FJCs,210,"Chatty human, frog rabbit steals the spotlight."
43972,KnQMs5js33Q,2,"Sporty engine show-off, idling with style."
24802,9p8aazUdclc,150,"Swish, faint child giggles, surprise dad cameo."
86914,npqDXuBfnug,1,"Man speaks, then auditions for Pig Idol."
43978,KnYce7jJzi0,90,Playground gossip: kids edition.
24801,9p7jTWxQUig,20,"Toilet flushes, radio hides in embarrassment. "
72104,d0xneZAcJrU,160,"Chatty man, car engine interrupts, screeching exit."
24800,9p4Jg-ourVA,240,Train horn and bell's noisy duet.
24807,9pHO3OYSApY,30,"Tiny choir, harmonizing in kiddie chaos."
21834,8Jxi7OtW6Rc,30,"Engine hums, people gossip, loudspeaker buzz-bombs."
75755,fh6M9HpdLuA,150,"Horse huffs, nature's grassy treadmill workout."
72109,d11WxCj6Fi4,200,"Laughter eruption nearby, contagious good times."
75756,fhC4hHGubIc,190,Giggly ladies and a burping contest surprise.
24805,9pCTZuEgjCU,20,Angry dog symphony in growl minor.
21836,8JzpjitEHR0,70,Man chats as insects and birds gossip behind his back.
68039,a5uZHfRJIds,30,Adult-child conversation showdown.
49354,OIyczfdVAHs,180,Human squeaky toy with mini-me encore.
91489,rJTqFODeD8A,0,Splashy serenade; aquatic musical genius at work.
91488,rJDblo1lSi0,10,Splish-splash party; water's having a blast!
101218,ynX9rjAB2lc,40,"Engine works hard, steamy reward unleashed."
85758,myyzG5TnW1g,90,Liquid avalanche incoming!
68035,a5fNyewhE8k,30,Bursty gunfire: Action movie or paintball?
85753,myksIzDGNHw,30,"Engines idle, background speech bombs their chill time."
85755,mytTV4_Hjpk,20,Car alarm's dramatic musical solo ends abruptly.
35359,FMN38jeqMDs,30,Pigeon coo choir backs up talking man.
5139,12cR97F9Ts8,30,Man speaks splash! Woman's surprised aquatic cameo!
5138,12cKGgJ2Clk,410,Drill whines; dentist or DIY expert?
5137,12cG_JS3SH8,540,Talkative person gets a barking interruption.
5136,12c49EFaYm8,30,One-man speech extravaganza!
5135,12bmrnsbXq8,140,Insistent snorer trying to steal the show.
5134,12ayBenU79I,540,Man speaks click-click; secret code language?
5133,12aaOTA5t90,380,Buzzing background gossip while humans converse.
5132,12Y-_doK81M,0,Thunderstorm steals voice's thunder in the background.
5131,12WvokIW5gU,30,"Truck roars while a person's speech battles for attention, like a heated debate between a lion and a mouse."
5130,12PpK8hRIdQ,40,Drilling sound like an overly excited woodpecker with power tools.
90727,qhqvJszBZSk,120,"Whirring engine idling, sounds like a lawn mower planning its escape."
36383,FzzboZDObbs,40,"Man chats, car engine starts, rattling like grandpa's dentures at the disco."
70214,beMha0ga9O4,50,"Metal screeches as man speaks, a symphony of construction workers on lunch break."
36385,G-5FCUd9_cw,30,Clanking dishes add percussion to the gossip orchestra.
36388,G-Fg7OK3nZE,10,"Gentle snoring, the sweet lullaby of a hibernating bear."
33353,E9jVhYmQMPA,30,"Clock ticking and cleaning, sounds like a timekeeping janitor."
81385,jmEtSfW8DBY,8,Engine revving like an angry cat chasing a vacuum cleaner.
33350,E9dQy_KWkP0,50,Wind whispers as dog's barks conduct nature's symphony.
33359,E9rxGwGu09Q,30,Ticktocking clock impatiently waits before announcing lunchtime with a ring.
71126,cIhQ7ytsJ08,330,Whistling woman's comedy act amuses invisible audience.
71124,cITU3DiV3Bo,130,"Device beeps musical numbers, the world's tiniest robotic orchestra."
33930,EU_bJ3eYkpE,290,Chatty animals and humans unite in an interspecies conference.
90426,qTRzwHMf7SE,40,Kids create cacophony of giddy amusement park chaos.
80987,jV9mMACv23c,12,"Child speaks amidst rustling, narrating adventures in the jungle of blankets."
44166,KvaEiP55pCI,8,Speedboat races wind to claim the title of Coolest Nature Sound.
80981,jUovhnieca0,80,"Engine revs then idles, simulating a hyperactive dragon catching its breath."
80982,jUpYE5FY5bw,250,The Bang and Scrape Band debut their first single.
64987,YyorRwSM9Kc,27,Honking horn leads car-door-slamming man into an impromptu conversation.
44169,KvgwdcHjsVQ,10,Thunderous engine battles sputtering muffler for Most Dramatic Exit award.
66488,_-5RKiOl7EM,12,Muffled truck engine and wailing sirens form an urban lullaby. 
84407,m-AM6Welgxw,10,Chirping birds and beeping gadgets collaborate on techno-nature mixtape. 
84409,m-DXxhb9NVc,30,Duck choir quacks their hearts out in pond-side concert. 
84408,m-Bp2o7TOSY,260,Canine rock band backed up by male vocals. 
32633,DlbdHPqwNr0,30,"A dog, distant engine, and doorbell team up for unexpected jam session. "
87663,oPSDzRwBijs,210,Train plays its horn like a trumpet in a jazz club. 
87666,oPaxzBNRk-g,460,Splash and footsteps: the soundtrack of life aquatic. 
87667,oPiG3ZfnvzA,30,"Man speaks, then audible butterfly party commences. "
87668,oPsYnXYCp3w,20,"Alarm triggers symphony of chaos: revving engines, honking horns, and sirens. "
41607,JHKFEYL4OEs,40,Ocean waves roll ashore as fish put up spirited fight. 
41600,JGvGHc55lSU,150,Water pouring while speaking - multitasking masterclass in audio form. 
41603,JH81hEdPuCQ,16,Motor runs rollercoaster: accelerating and decelerating in mechanical thrill ride. 
83752,lX-yAfdvjmg,10,People chat as clicking creates Morse code gossip exchange. 
83758,lXH2se1wbiI,240,Engine stabilizes after dramatic revving - it just needed to vent.
76474,gEAl7A49BTA,130,Engine revs and tires screech like a teen driver practicing for Fast & Furious auditions.
47609,NB59h07R0_Y,90,Tapping and trickling water sounds like a leaky faucet playing percussion in a jazz band.
76470,gE2zuT0B-Yc,7,"Fast revolving and loud burst, like a race car's tire blowing out during a record-breaking spin."
47603,NAqsOsS4IlQ,100,"Distant chatter over a humming engine, like grandparents discussing the weather at a racetrack."
47607,NB-sDB0eEig,40,"Loud car engine zooms by, wind whispers that was close."
47604,NAvH-KASGGo,30,"Talking man, door angrily interrupts with a shout."
8248,2JGNi2QLabM,550,Young man speaks as sirens start an emergency orchestra in the background.
8249,2JIil_VQ9hs,20,"Wind blows, distant clip-clops of Godzilla wearing high heels."
15568,5Ms9SsvnVIQ,80,Faucet releases water like an overenthusiastic opera singer warming up.
15569,5MuuYWrpUSg,30,"Whooshing and banging notes, a chaotic symphony of an indecisive percussionist."
15564,5MmR-wXddVw,190,"Man talks, starts engine as if narrating his own action movie."
8243,2J872H4vjxA,16,Constant beeping - the soundtrack to an alarm clock's existential crisis.
15566,5Mo7W3FN6ms,60,Man chats as small aircraft steals the spotlight with its loud entrance.
8241,2J4b-ns3UPE,30,Men speaking then loud bang – surprise party gone wrong.
15560,5MbQkigJop8,40,"Machine runs, man speaks like a robotic motivational speaker duo."
15561,5MdrETdOmws,30,Woman talking over sizzling sounds like cooking show drama unfolds.
15562,5MeaoHeuzeo,30,Woman speaks with light background noise as if whispering sweet nothings to traffic.
15563,5MfA-Ty5Bug,120,"Woman with distinct accent chats while frying food, creating culinary ASMR podcast. "
5461,1ApILFGOpy8,260,Man speaks and plastic crinkles - an eco-friendly ventriloquist act.
32915,DvQBY2YABqc,30,Nearby woman speaks like eavesdropping on gossip at the supermarket.
14218,4mUA17zoT4o,30,Man delivers speech as if auditioning for role of The Inspirational Speaker™. 
92374,rycqWY2NUH4,20,Liquid flows like gentle gossip amongst water molecules.
96139,urtSis5NS30,0,Powerful engine hums and tires squeal in harmony to form tire-tanic orchestra.
80262,iwtNjjYFUVY,30,"Ball bounces with squeaky noise, auditioning for the role of Squeaky McSqueakerson. "
5469,1B3Qsek3Hlk,27,Vehicle revving - it's audition day for engines. 
5468,1B0siavC1HU,30,Woman gives speech – the audio sequel to Man Delivering Speech. 
86133,nESJROkyJMo,10,Water faucet flow and speaking man create rhythmic splash-talk music. 
86132,nENmPJSs3eU,30,Train moves and whistles – all aboard the Sound Express! 
86136,nEdeZkBG14w,10,"Typewriter types, bell chimes, metal zips, clanks - nostalgic ASMR adventures. "
7599,22FJV6z1J3Y,60,"Woman talks, crowd claps as she wins 'Chatterbox Idol'."
7598,22CHirhbaOg,30,Man speaking amidst chaos; baby says not on my watch!
7597,22BnLQuyUsg,9,Car door closes with authority: Meeting adjourned!
7596,2293uPSUtEo,30,"Man speaks, dog barks – translator needed ASAP!"
7595,227tV74YVmM,150,Man gives speech; applause breaks out like popcorn kernels of pride. 
7594,227jXy38qj0,16,Loud waterfall and men talking in a wild yet wet debate club.
7593,227-Na3kLsU,15,Wind gusts like an asthmatic dragon.
7592,224Not7oRgY,10,A truck engine chats with a man and child.
7591,221wCIrFQWw,30,Gossiping women and barking dogs compete.
7590,221Ia1cD5dQ,22,Angry cat meows at raging wind.
88907,pKwMKxHb6gc,170,"Trucks on a road, creating their own race."
38338,HBkwVnwqDdY,30,Pigeons and birds hold a musical jam session.
100005,xozzXENvzP8,220,Goats nearby singing a bleating symphony.
49783,OaEDezCtxm8,150,Chicken clucks join a man and child's conversation.
65167,Z4sMsvJ35J4,140,Sounds of aggressive gift wrapping adventures.
65165,Z4c7dTmt6Uw,0,Background voices narrate a speeding vehicle's escape.
69805,bL9f2HIuTa8,80,"Kitchen's orchestra of pots, pans, and water faucets."
101158,ykbyFGtnVlU,30,Engine humming like a robotic lullaby.
100004,xoyQBDimwYo,13,Wind chauffeurs chattering people and vehicles.
23487,98EJZqzZbGc,20,"A deep-toned, bird-cheeping musical fusion."
69809,bLSkhZuaS9E,120,Woman talks while distant traffic jams play backup.
88908,pKzCokT6Q24,21,"Man speaks, thunder roars in applause, rain pours."
34689,EvONkDObszE,180,Waves crash as a beachside conversation unfolds.
5692,1Gw4p_2gtQw,110,Flying helicopter photobombs the soundscape.
5693,1Gx4UdJcky8,50,"Baby laughs, mastering the art of comedy."
5690,1GrxfOxSQ3Q,25,Human-sheep bilingual conversation taking place.
5691,1GtDRO0l90Y,30,Dog barks in solidarity with human conversation.
5696,1H5-1SipeXo,480,Mysterious foreign whispers tell secrets.
5697,1H6sOay0DWw,30,Small birds form a chirping choir.
5694,1GxtVIkBbZo,140,Goat belts out its best opera screams.
5695,1H4NZWtMIU0,30,"Man giving a speech, audience unseen."
96266,v--dwdsgFNo,20,Plastic crinkles as secrets are revealed. 
96267,v-7m0JicrWY,30,A clock ticking towards creaking victory chimes. 
5698,1H7qOHW0K_g,30,A young girl's TED Talk audition. 
5699,1HBpQPSiBfw,20,Horse trots to the beat of laughter. 
96260,uzV_oI17QAQ,410,Insects buzz in harmony with man's monologue. 
74606,erJG4OW7sFA,30,Steam hisses as if cooking up trouble. 
89318,pdsqinS_7sY,40,"Keyboard clicking, the anthem of office life. "
38854,HWMiDaixD8U,70,Birds gossip as the wind listens in. 
5968,1NpQbziC5yM,40,Helicopter joins the background conversation with rotating wings. 
5969,1NpUzl-b5mY,550,A man multitasks with words and typing.
49353,OIxgsWkwzZo,0,Sewing machine roars like a T-Rex stitching up clothes. 
16149,5clI-wf8_24,30,"Chatty bus riders, an on-the-go talk show. "
16148,5ckHyaUmfEI,0,Human-dog duet: the next viral sensation. 
16147,5cgAwvF40l8,310,"Gunfire salsa: rhythmic, explosive beats. "
16146,5cdvkvakDJ4,120,Wind-whispering mic with a side of bug symphony. 
16145,5ccUeHlMqH4,30,Speaker bees: nature's loudest buzz band. 
