file_name,style_caption_1,style_caption_2,style_caption_3,style_caption_4,style_caption_5
helicopter.wav,"A sputtering machine halts, letting a nearby vehicle steal the acoustic spotlight before vanishing like a ninja. ","An airplane whizzes by, imitating a rocket before hiding in the horizon's embrace. ","A runway-bound plane preps for takeoff, revving like it's in a drag race with itself.","Airplane hits the runway, revving its engines as if saying, Ready or not, world, here I come!","A propeller plane lifts off, fading like an old-timey movie scene, bidding au revoir to the observer."
Concrete block hitting the ground.wav,"Thumping sound with no pattern, like a confused woodpecker. ",Tapping like Morse code from a caffeinated squirrel. ,"A loud tapping, as if a determined woodpecker joined a drumline. ",An audio device meets carpet in a clumsy dance of fumbles. ,"Bouncing ball on hard surface, nature's rubber metronome."
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 6mx15mx6m Part 1.wav,"A basketball's rhythmic bounce, like a metronome practicing dribbling drills. ","Stair stomping, the aggressive ascent of a frustrated climber.","A basketball's even-tempered bounce, as if counting steps to victory.",Carpeted basketball dribbles – like a discreet audition for the NBA.,Bouncing a basketball on carpet – an indoor player's way of tiptoeing.
construction metal lumber.wav,"Balls clack like a comedic applause, then a car vrooms away like a bat out of a joke book.","Hammers on metal and wood create a DIY symphony, while a car exits stage left.","Metal carts chaotically dance in a warehouse, then a car peels out like it's late for a comedy show.",Balls create a playful percussion before a vehicle makes its grand escape to a laugh track.,Hammers rock out on metal and wood; the car joins in and drives off to its own punchline.
Construction Sounds.wav,"A bike zips down a gravel road, like Fred Flintstone training for the Tour de Pebble.",A whirring sounds like a tired robot breakdancer regaining energy.,"A whirring yo-yoing in speed, like an indecisive hummingbird.",A sewing machine's loud-soft-loud rhythm mimics a tipsy metronome.,"A tiny electronic engine turns, sounding like a robotic grasshopper's rusty hop."
Truck Brakes.wav,"A garbage truck tosses trash, crawls, pauses like a confused robot playing Tetris.","A car shifts gears, brake dances like a disco on wheels.","A revving vehicle stylishly swaps gears, then brake-waltzes repeatedly.","A garbage truck's trash ballet, joyride, and triumphant horn fanfare on repeat.",Trash-collecting truck in a drive-stop-screech cycle like a DJ scratching vinyl.
contact_mic_printer01.wav,"A printer churning out pages, then quits like it just realized it's not a DJ.","A printer hums along, then halts – guess it needs a papyrus refill!","A printer cranks out pages, then powers down like it completed its life's mission.","A printer's jamming, but goes silent when it discovers it's paperless – awkwaaard.",A printer spits out a sheet – was that its impression of a tongue sticking out?
conversation in crowd.wav,"A cacophony of men's voices competing, like an auction for the last slice of pizza.",A gaggle of chatterboxes gossiping with chuckles sprinkled in.,"Men exchanging words, with background whispers auditioning for a mystery role.",Overlapping voices with a Barry White impersonator stealing the spotlight.,A choir of chatting men and shy background whispers afraid to take the stage.
Ferry boarding 2.wav,"AC roars as gossip fills the air, then a jingling medal interrupts the scene. ",Men's debate competes with a nearby engine's rhythmic humming.,People conversing over the secret symphony of a hidden engine.,Engine serenades an orchestrator of chaos amidst chatter.,The engine's gentle purr accompanies lively conversations.
Sizzling Bacon.wav,"A pan sizzles tiny food bits, swimming in a puddle of liquid gold, like a mini indoor pool party.","Bacon's serenade in the frying pan, a sizzle mimicking a sink's soothing waterfall.","Food's chorus line, a sizzling symphony of oil and pan performing a culinary concert.","Oil and food tango in a frying pan, creating a heated love story with a sizzling soundtrack.","Bacon sizzles like nature's kitchen faucet, hot frying pan competing with sink orchestra."
tadpolesound.wav,"A waterfall's short plunge, like a clumsy toddler learning to walk.",Water running like a sink gossiping to a stream.,"Water sneaks into a bird bath, creating a luxurious spa for pigeons.",Bird bath or water display: where aquatic connoisseurs gather to mingle.,"Waterfall's mini drop, the bungee jump for thrill-seeking droplets."
CR CabinetInt.wav,"A plate plummets, then resurrected by human hands.","Dishes retire to their cupboard home, lid departs, and plate pals reunite.","Dish storage commences, lid's freedom achieved, plate siblings cuddle.","Pots ascend to shelf heaven, while dishes form tower of porcelain power.","Pots embark on shelf life, as dishes create a stack-tacular symphony."
Crazy Ones - Outside.wav,"A speedy speaker shuffles papers, sounding like a caffeinated librarian in a windstorm.",A chatty fellow reads aloud with an urban symphony of cars playing backup.,A conversationalist reads amidst the bustling background soundtrack of vehicular traffic.,"A talkative man flips pages, emulating a human audiobook with page-turn sound effects.",A gabbing gent adds a twist to his monologue by flipping a page like a seasoned DJ.
Crunching sticks with feet.wav,A person popping bubble wrap like a maestro of mini-explosions.,A human's hands creating a symphony of bubble wrap bursting.,Someone strolling through the world's loudest leafy forest.,"A person navigating a creaky, arid wooden wonderland.",The mysterious case of the on-and-off crinkle-crunch orchestra.
robin_3.wav,"Birds initiate chirp-versation, turning the forest into a birdy gossip session. ","Birds practice their vocal scales, from sweet melodies to ear-piercing shrills.","Baby birds gossiping with a melodious whistle, must be a birdy daycare.","Chirping birds unite, creating an avian flash mob in the treetops.",Chirping bird dialogues – it's like a feathery conference call on speaker.
Wood_Creak_02.wav,"A floorboard whines under a rocking chair, like a tiny mouse protesting against its weight in a cramped room.","A door creaks, mimicking a weary ghost's sigh as it lazily opens and closes in its eternal haunting duties.",A rocking chair groans on the floor like an old man trying to stand up after sitting too long in a tiny room.,"The door slides slowly, as if it were performing an elegant waltz with an invisible partner, forward and back again.","The door's creaking duet with itself, opening and closing as if serenading sleepy monsters lurking nearby."
London Indoor Playground.wav,"A chatty crowd, a woman and child conversing, and a girl shrieking like she discovered a new ice cream flavor. ","Amidst the crowd's buzzing, a woman and child chat, while a girl in the background practices her horror movie scream.","The sound of children speaking and laughing, like a chorus of tiny stand-up comedians telling knock-knock jokes.",Children at the playground exchanging secret gossip and play strategies while conquering the swings and slides.,"Children laughing and shouting to each other, like a lively game of musical telephone."
crickets in the midnight.wav,"Cicadas chirp in the woods like an insect orchestra, tuning up as the wind plays conductor.","As the wind blows, cicadas in the woods hold a chirping competition; no winners, just noise.","Insects loudly gossip nonstop, like teenagers texting at lightning speed.","Insects: the world's tiniest rock band, constantly playing loud tunes.","Birds sing while an insect hums, creating nature's quirky musical duet."
Gentle Water splashes.wav,"Tiny water splashes, like a baby's first swimming lesson gone wild!","A faucet drip-drips into a basin, echoing time's endless march.","Miniature splashes, like a water-hating kitten dipping in a paw.",Water flicking: finger gymnastics for the aquatically inclined.,"Water droplets plop into puddles, nature's background lullaby."
Crisps_open &amp; crunching.wav,"Chomping on chips like a hungry beaver, then diving back into the bag for another crunchy adventure.","A chip-devouring maniac, constantly grabbing and munching, like a game of crunchy Tetris.","A chip-crunching enthusiast, diving into the bag like it's a bottomless pit of crispy treasures.",Yanking chips from the bag and crunching away like a determined excavator in the land of deliciousness.,"Crunching potato chips straight from the bag, like a stealthy snack ninja on a plastic-fueled mission."
